code,verified,ledger_events,account_sha256,ledger_sha256,input_sha256,feature_sha256,feature_metadata_sha256,action_sha256,resolved_actions_sha256,original_actions_sha256,action_source,action_status,source_action_count,ledger_action_count,action_evidence_count,action_evidence_sha256,action_snapshot_manifest_sha256,response_sha256,replay_cash,replay_shares,replay_fees,replay_cash_dividends,max_event_cash_error,max_event_share_error
000027,True,417,445d7b09f8be4f1817ee22820e41e4a9954983fb1864612859fe709c047c27f5,bb2365d2a26e0ba4b300ed9c2312881bce9d13277004186abd046d07edad0301,f7207b4cffaf1804a70ea8d6e12224ed3465e87eb88e99dfcc1d6caacd9aae89,2fbc9a464e16e7640ff3f373db09ddd360f7327c92d82358b6319a2b0d293e0b,518ba5eee5d4457b1aebfadf107f893a60c96d691a055bfe1c6bcd1f5cba0c39,f0efb6ca473e8fd25311e16957e7f095dce0aa9b7e8045964eb392b63155d447,5d767b9818486bc27d2656e0e2d3e418283f299d8f9a9f00f9579bbbb00180aa,2b2996afd6771da9c5471381d913d62ea81245eebf340b573d375c7c10f90a3b,sina_primary,ok,32,10,2,7bb4abc441abe56fb11a1ea64d2b04fad73c774c60a6db0ee591937dd8d84a29,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,084e9ce551edfe6e52240e48051f38bb6a935dec2304d6d77757e4ed93ebd02f,784276.9978301256,0.0,82220.96316987998,12810.0,0.0,0.0
000028,True,506,f254d15ccebd0020e374ff4c7c925ec5a261261c66e027e2483cd37576e47a96,d35dab70fd38e7e3d59c562f97aaf7590bba793bbd357774acff16b6925edcc8,b43022f3b1f30207853fc36c3086a4bde85d132d8508ddaaa13bbca821daad22,a2b93aad5fe8911622d20524fd4b1ab1302331dc338e711ff20ab03f07b74f59,41db021f43f7dfe2e47b279f40fcc66067b6a567ff978cd0817f981f050cd165,bd1053d8ee0329c28c702b09dcf652336b5ffa248bc53f4329c83d735a888a85,900d31da0c5c94ca4011617f0359735820f22684d1c1042656c2fc875eed5274,c5b05960e37de415d8176fa1fbfbfc9ce7fd9a699404863558397279b13ff846,sina_primary,ok,26,10,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,856932bc800cae1d50e450756bcef7ec689587a29d8f93475f8552a5e31d924d,736629.2572051078,0.0,91802.36979490006,14932.4,0.0,0.0
000029,True,394,ae24e172ee0f251ab487d188f61ab959be1aba9a0e10e11c9f5d896999c2899b,3ef91d4cbb15451a8c3025768a8818abdb4ff7e71e2c01fe023bfabc8be5568a,6fa23be90318145e44f0942d543fe88ef7f21736b9db20a5d61ede6a9791b79e,eabff987c24627c166640afd331f226a9a41644edb84479b31f63565a72fbbfa,c11b3959b760055a411dfb6276db03ddf9316f657f8bdb33af46554bd89b927c,0863591342b269b8ba829385abf9b51db95e4fee018f70b114ed7773eaa47a24,a032eebaa3574aa4a1f26c41e863dc880a9c5a05f2194a8cae08df12d5efa2cc,bba8175cb402761695cc324f5a07cd5747eb0760d045200c342d77994dc8ae2e,sina_primary,ok,10,5,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,f1d5b16b826119b2a9f7e1143ed7f464277c48305abfdabdce28d1b5e4d544a2,1039979.1242766337,0.0,45145.46772336998,11131.3,0.0,0.0
000030,True,516,a32052c3f557d8b2319132e1207b9fada5fa25c0f479f67df2b140a5bf309732,794fac9a37462f00a4dd8df82c75f4872c27103138f0a61a7ef92482517b36eb,d42e944d74525a28a1c7fa77546e86730738e41effb1794e4a76c407655c3e20,f41147d4b31d8f0c5f425d6e481e5d9f2be486279da5b0ed63e341809225bd90,72aaabdea913d29ecd1f48fb2a805ebd5d76797a98ee548b74dcaa88cd704b01,603e2113627a505f7bb16a4746e697de6a73188ccec19abe6160681318e419fc,5652be2f57770da9dca45eb0fa906554b4e78f82261065cc2e39a6c50c12937e,51c3d8c7304264250d32bb1c1849890d3f3560589b23482b1945c8706a2a9373,sina_primary,ok,15,10,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,00b687c0e41991b9c2b6581e4727d5304ab20bdcbc4a97ec3367b9edd363c90d,751933.5506975466,0.0,87700.55630246009,0.0,0.0,0.0
000031,True,384,fae47e9f072ba2412e0d8739b1f92f072e6da6854ecc3a11a5348d5c8818772b,d4a2007a4ede82e92da02bbc93afbfe191b681c4fafdfca858baf86b6abd3008,1532929f9304101e99a2d8e76892c4fb163e61d4fc9c826132c73a59ab608381,a852dcd5fd8e9db8a35fc5d6fdde071d4c5953f06ebfca094187f5d48a112fb1,d8594d0cc7f52ae18006c23aa12fb52066dcfa3457a50920af0912aab9b89a5a,cc866927093223091d04d28b685dc30b97d4af04980d01ca19cba61fdbeabfc4,68919b43cd32a74d1b72c7889ba1ae90e44a008c25462d33164fced206ff38aa,54488c9d4981de5fa590a1dada481c76bbf5640283c7aef6d0e46aad869e4f57,sina_primary,ok,22,4,2,51f9fcdf3aa612eb6cf261a56f7b07ec9d3efc4bde24379ea43178b36dd64aac,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,1a646a9118538029146c1a766b8b5604a27748d67588b55d3688accf38a55def,826357.5268754006,0.0,66351.39162460504,2068.0000000000005,0.0,0.0
000032,True,629,79965d44f69c696096fca07129d88cfe017c977cb5147bbdab64cb614fcb968b,1a0272fa20d446cfe8ca6020b8205434caf3ec4e9d94bf388ef505c0a0f5d924,aabd52276a32925940aa8c2cec52f8bbc64662fca4f0ad64cdc24b257b9d2c29,88e73bf623cc7de2400b431eb535fb22a9ef1188ab388ccf2863327cea10bd39,eb8bc12185398a694234bc1c7b91562d746e4f14fac8d6c2b504d56aee187e10,1cac2192bbcb7e02c727db7c6326131f01c56badd16a199b45efbc0d5d8d43bc,7403636b4bbcb5b980f8e900c04cb3d1b8d7e2cc162774f8c6cbe6d95bc8a4c1,bbeacc96bfc3907046e2c2c0a8e33d49f7090c26e99e009f0883e25d5dd84491,sina_primary,ok,30,9,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,c713402220140292544020a9dc914873bc1a4f1387cf60e3e40a373d99b097a1,929033.027718275,0.0,74104.47478172992,984.0,0.0,0.0
000033,True,1,85d82c87041bb43038f55b8740432076706a2e36f626b16b142bcec507062b12,8d34fe5994dbe8cbb0f3ceb1a3d170a47a1307b47705738baac06e58a7c3520e,ef436eab1fd0a088361d27d91f80c645a394e818df9ed27d7ee136156506ed59,b47ba21c87feca16e4ce1173f688fa65f6bff0858db02baca37a35d564f94987,cb78237643944505a4324976264bb591321b053dfa9b08d85c369afc6df46105,029bb1dfe4691d64c6c388ffa4268c470f467292c23fc307f3a1cde8d2317a11,5c76b31b4530169b3029649f37efa21879c4a78ebd03c9c472aad46e81307147,28c30218b40f655ff8432883b5dcd9b94565a8b130ef3da2338bb5c12b7c5adc,sina_primary,ok,5,1,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,dedf4fef3939806278cdd230096128cdd1603d140f4f0ec81ca7d86662f8eea7,1000000.0,0.0,0.0,0.0,0.0,0.0
000034,True,633,f07994f0b10a949928bce5ad86bef0b2edf47c774ee050d7faa0e575dbca9a30,62ace2cc918573994a4932790984089e20793e015c0867ca447f8e7020113720,b25732bf5aa179f26c7d8e1f9d43c8c03b372414bbfc1c2433e360f102ed3803,ec3c1c5e472748f66671917704869d55b24f637b3a4249455f2c5498078804f0,af7f197dca8baea2b4bdd5e9acb77022f2e73588b72f000cea1dfcd16e474ad4,9d114e9017b1da49bc5cbdcb09fcfdbf91c54c390ff0097b33ea5bfca12dd414,21276da5b3adc01f2c1a8578d48c1b44f217b8d94ff3a90194e3d3da1a2d7855,6df5f60490381f087f133f1db904509bd1ae618fb49f25ddefabc5f6cc30c678,sina_primary,ok,14,9,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,bb913a4d4357fb8140d0375c4bd1c4263bb17a44e2b566182d69e15f46ccc83e,741226.5390843647,0.0,59031.84791563998,2006.19,0.0,0.0
000035,True,588,32085c363dbfb336e67f498a2894c7f35fd9c41f9f78ec396dae4bd517bee923,78126697b431e1f73d7af9f03b0097cc91a5f723f85c3cf25373539f8178060a,f76e331760787df21c9e59b3e45a2f8cce92af51951829ad1c2d0b7d3045f9aa,61807e50e6afb5a97f6f44f46d249278a52708ed62063ae5c555388592d0f982,1489777114bddcd9c14e8417b7eef7d6a7770ae7c86d166054162553d65d6c02,64c9b5c20ef8136d0af5033fc7f5308e73abf7e3dee7d43063a5c53424de140d,c651b914b48b2aa28bb1a318f323941117626bdab003a2f8f0ea0e60fa1a0fc8,4c7fa0c6ba842cf69bf4b813efd6eb7c4027a6c5eba44c43cbbd1cf38032d017,eastmoney_datacenter,ok,5,4,6,a6bac17afa1cd06e69c8f95650bb3975875f03dc0b291b035437714ddd690315,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,827227.1977997612,0.0,81415.10070024495,1576.8,0.0,0.0
000036,True,584,575d720c5e254860ca459592c9fa4ce7df4d7fab7d710c9f5a604aaf83fa9d3d,ed40d7b6515fb077e9fb41e03b5a4799374f4062c7fffcce645094207c475adf,fc9352436b2bd1886a88926391b7ce07d8f262074a30d507efd7c877d1486f46,79b34d08ea5dd31be8258757c2639229a7db68dca71b6c1d6a59ad74857b303d,55c6a99fb419788fca931b21fc0dcab93ebf653fc3d3305920428d55383df4d6,da5604ed4112eaa4e4707da7cd112461d1c25d50178ea3c479542acafac64fd7,c90c3c8b92c88f8077c9e68dbbe1cf3abef4385b9fd539c85f11abea598ea509,6216be9ed2aebd10524b8590763aa1612ff52b9329c09160cb4dc00c65f95ff7,sina_primary,ok,14,7,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,f1c264efc73d52f60413ba6f5a5d7a83407f25306463fd12fa5be9a52cee0228,599278.0468446017,0.0,70318.91015540501,0.0,0.0,0.0
000037,True,684,51a146021cf1d448b72b3206fd84813929e146f610554537f891e3c6f60cf649,3fa6c9e629f1d14feed8df5bab991dfd86eda562bb302cb20df804228727ce3d,58742c71e2933d526385f452982f31a1f08a86ca6db8d517bdec20b2b6114ff8,1e3b27c63c589892b69c4fcd47f2a05d7a686759d7c2a4b14c81891537214b31,d5435aa7d6abb5b6a3312d90ed64a93a405b2ce7676a480ca461cf12c438e4ab,1003417ee359f43e5760ffa1f1bef84fc52adbc23a2a4f2a30af3c9f6dab2393,9351081668961d3541525616732604ccabde9218c177a747256c9a106fd5b5cc,80ac09afedcd4e4112a99fa64319cda917b739f911551943e29cbf21bfde51d8,sina_primary,ok,15,2,1,658a329e5f41208def0145eac5dbc001287215da8a5c3f503386853460988faf,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,a5f8a61e1ed3a23aac4c2561d8f1d688855d25a2db4427799d7a065e88ed661b,811968.8077314454,0.0,70653.75826856005,300.8,0.0,0.0
000038,True,512,9f9428bb0a62c136ab5a36bfec32478c27934104370533adb87e4985719c1d95,dcaad3e0ef6e1d86b6dbc348701e6834fd71c48d1e28dd49e9a8e707439423e8,96f3cadc1adcbc562f13c1ff55ae64e40e481348677dc4399a202f42ca11fbaa,70492df05f6053ef5b9c1b109de49597cba99acfd609b13e087cf3de59ff3d44,9d592fd5e89aaeb59ceb9a54ac31329551efe77aec14615bb43c43591069e268,d9a3bcb61514d243acf2e84d03812e1f255b23dfaeaf9ffe3a5fed97bd6ebfb6,461ebe3e0bb2d18530e8b4740e4ac1aa12913afe76c07b9826d6c75e133ea159,f57d2d7225841428f233f31d22b7d0f2893a538b31e13b90962ef269e4c36eb1,sina_primary,ok,6,2,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,309b697e59ea1def00418eb21ba8e8a1c34955f6881d6930818550891f175cc1,655040.1588270742,0.0,53219.886672929955,950.0,0.0,0.0
000039,True,454,3ae3e5d664cd3370e842b43d297cb5702ded42a085e8add977d8480c7399250f,75e3d832ebb771faa840bf554f3ff8efb77c5d048499b14a7a66f39517ff417c,3c1ad2c0074834772acf22a3fd55170fd987965c532441c23100820a4c1af099,65e63f5537db970272b7b40281baef0558ea2399ff4141f1dc264d09cfae4564,aaea749c506ea3b85b08a3c4f6fe69f3394bd3217aa48a4561f6f2e3d46c643b,0355a64acfdfbf21283c30fefd76c08626a4079922a9ef6c9709ed1c3218096d,6871617549a0c5b825e048d4e1e4cc8024469738a3f8187bb0636abc24a8191c,dac9dbccf3aea43bff5cac9844f590bcfbbf63596d5bdcdc7cb4bd1213ad75e4,sina_primary,ok,31,10,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,59b56c9b06b2db44638b0102d0983f500acd4efef72f786463ced783a89cab46,888533.987310837,0.0,80295.85468916998,18833.8,0.0,0.0
000040,True,613,fdc485e08a56cdad361c0435a23fcc0bae6729fc907ef00a994c0ed7bae01454,e3f9f4eff72f173335245f0436e4966e0de0000c678747ae1c1da46542ac8af4,53118e6abe13c187d8a29f9bec21167a5382274ac8ef2df00321eb16acd9cb40,c9550e04c4466ce5e229facb36b8d95433446584ffc565d5731af83462983b4c,bae156f9aaf180f5579fbcc153b659f4b4bf334049973a1f9bc3256788ff6361,91fefae9bf34ece7142d7329f91a21309adf86117d7af99c373d51f58558b282,716f37a0d841a700a42cce21bd9b0495a97aac70342b4348e54ba7bba64410ac,96357e0384e96db189e657012de6faa9b88cb2c80b7a7275db7ae8e086d8ed82,sina_primary,ok,12,3,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,6aa48f2831821b30fc0fbd124c5533d0db305c1883accd68e63b8be8bd6916f0,735174.1344218391,0.0,72837.16357816497,219.80000000000004,0.0,0.0
000042,True,592,094a9a7fbc04bd74ff52ad53987f6e45a11cb374f3d9cd577997631d45b31830,28ac0b2041f3178da9f35f614b0369a4d995a9bc383e9522cadba1235bbc9fd1,d327eee69325531e6cde2d54d9678231d058881d22e458a6a962801640b678dc,ccdc4f0a197f7cddf48411a9db15020be0f88da85e2a48c8fe5679a4f455f3fa,14f84b550d9cb543d8b6670af9f212c49d2e5314c74156393ace3c75b24945f8,ec62979e360aa8bb0e253c91a7fbd42334953395358ac6fc41274a0c75b12e0b,6d80122030e3f220bfb6ad804e9c55f9ce7a7daf4cbd542535e21653515e6407,54df6afc963ea65898dea53b554cb00187e640c257eacaf2050d7cf5bc36ca96,sina_primary,ok,28,7,1,b26f0e9f6fbcf6a54ff9bce4dbca1d64a3847edcb34c7453414695d18dffd378,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,fb80f8f6c5ce6040f18e7a6482b56ff4bb640fcfc4aa30a935f633ea460c2393,785151.9813445378,0.0,105713.06265547006,0.0,0.0,0.0
000045,True,455,a5a7660d73faecd894588d720c53ccd2036e41db640657019e5bc528ee98bef7,88971d3095569fe3e193b0c2f49d637992529f9a5214dbf0dd5be8d699981385,907238faabd649f3586fc1c1a5802dda78b6f2d9176c11f487a7880e951762c6,4bf1a0029db153ac92c165a43cf8c15be8e9202602c6c0387fd61b204bcd5385,fcf4792cf70345869b60cb833aae3ec6ae4130f04163eacebd88a245d7a7cead,c321558e42f9d22006423d4244ed8a5119c928de5ebb50bd34d449838af82208,c16bdad6ff315d873f6adf6e1ea1ef8f6e4b12e2a3b7b501ebd8eeff543d5c5f,f65d2bdd6352a14069013d9cade22b2ae0e06f1b5ad20b93621303cc0b213c9f,sina_primary,ok,12,6,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,a68d3d7b4f4d83b36ce33c76c85e9aa5b9821838ffb4dbc1be84ffce53047e95,839567.7602128801,0.0,57499.32728712497,0.0,0.0,0.0
000046,True,513,490d239a1a69b406d0b377a0f2fdded9ce3e2e6724af1343cd77869b736f33df,30686ea18c686f443a7d287756eccbeef521e9c2eb1f01da10cabcb51b019d4b,aff8de8e32fd5e6e5fcc17830cd09dd9b58b4690ceaeaa7796db83cf84bd6b6d,235f56e61c647b1f8fe4c7e596f2f5173f527c76b2ae016076e9934ae9ec2b38,dd36ff4a771c14a67ea540a0d8659a69466c8df63d992cb2842d13766afb0cb7,52670d7cc7df102b1f35d98505a9ec2da875a6f610baff0db76801b0c6035725,ac344dfa37e696ab354bdc3991f1f923f2fe288f856f4a7a492a49fc270d096f,bfa7e3ba4e5ed279c32950afdc98b4be08db7f7bf3ff05172f7dc4404e67243d,sina_primary,ok,23,4,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,bff33c7be6c3f688eaa8ed27d414934bfcd0ec1c9aef21fe28080f2d9dffdee0,556562.6443763778,0.0,69650.61612362496,4695.0,0.0,0.0
000047,True,0,d43e1d73d7f90a43985587aab61b40afe550d3e99f2f111def2ce4fc163fe99a,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,434851d919f29475b85c5952e35058b83661d632860b3da0cdcf2340b68b37c8,ed10b6bda3170276d1db10e454b465aa442ce5e16f33e63f9be15576337f1799,9bab648b883f366417124ddb055bfde4f4b12a7229952ee45036766dbb86a5c6,434851d919f29475b85c5952e35058b83661d632860b3da0cdcf2340b68b37c8,ecda42ae9a9a4e595182e046e78358c67bf56288280f62c6d49944108ceee72c,a7bf990ded8579cba4e7c63b3d0622657051871babad540c820d0ec16369546a,sina_primary,ok,3,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,5d6f92799fae5b68af441204c798de9dc761ed1266b4412cf1f8c791bbefd408,1000000.0,0.0,0.0,0.0,0.0,0.0
000048,True,686,aaf3d8f32be1c5ba097daba4b214da04caf2231e293520e740acc584425826e9,d3f319aee47d2dab68e12e24407abce695570ebe3e0b2e5acfc795b3d1f44de9,a038dac726ab282d84c0b044435931470fa009b12fef9764fe84b6cffc93f15f,7fd478bfc7659d2c736217b2ea052c6651ec339eefadaa22e3e8756c9263d9f8,0013e7aff3df6286758b97f4b59c6c0c9217703ea8c324fe5df659aab4839dd5,bc1e87362657783a538cc651f8f495c1ea89dd05dd64669b0d42e289865c51a6,dec1f0b5ce2b448905454159fdd2d1231c8056db25ad93006fae80e79e14ded2,95657da0baa7a4beb1c09cf16451d14bb63193f3b34597d96f3db223021d64c9,sina_primary,ok,13,8,1,fa594dc7ee50c41f455b5632a346893a8b2b46b26522854fc5af462ac2c9524f,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,1de2eba0880b5ad1942a5c1939f30745890f51aed413cff0684228b297354626,1047702.590495131,0.0,101563.31050487496,4935.0,0.0,0.0
000049,True,10,f46b4bd50661a178025f8da1f8cc9e4b828997871b1bccf4acb9e6f220764d48,4c93dfaa9569f799f1ad8973f6777b311de83c377c6692f783b3249b3b0f5fce,e2c5f20d5fec04be1f41f44ce5b0d4fa9de874bda5b1567a4c69a9b270e2ed46,57c1659c46a0b21e94c4407dcc6673efc5c7c2ea13f3dfa1749c71e3e4c1900b,e45ad7c80971a97a7f7d4236f21945a056895357162612c0660fb48f0df353c6,0f3edccdfab7207b84b139f50f49c5f44f8b07cf609e88bae426b81a1abc746e,0dc25a3f508561476bf1599cc6ce4b5c318f3be432c79759e35f0880d63989d8,339997ef91e82ccf9ff72a5de11ea11e7ba94619d99c1ad35a1cd7293c1415c6,sina_primary,ok,21,10,1,d04319ca7c6f83bebe78e0d4ad07f98974b495cff6c296df8fdaa25a07708039,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,038ad907be1da17c2ce286d739e62ec0f56f61fb9a5dd1b7d029ba9f4128f876,1000000.0,0.0,0.0,0.0,0.0,0.0
000050,True,335,bfab6a065fba36fac6e216a9514a64f8aefea3cbdf1a5ecdae49fc4106bcdd25,f7000c58badb46500f211fd18b20f2a3936691e466db31d9553853eaa7a53075,13498646d2a9f74ceb57e3ad5b49418034c77c5cc59b922097fc3a33e333fe07,82d212ad002bef36ef43051b371437817d536851aa5165daec09066fe9a5d010,6f67058a15b791f141bd2b2bd166fe7f025f5c501b4f94da3d89c23e6ce80715,b7e331143d7be1cc5b54aabda82711dbcddb8326fa5b6244c6c936bf9a880aae,22c82c1284536e0a7b717acbe33386e1454d7437d52627a0c072e1148fd98866,2afa0240b7faf18ebf242cfc80ec0e836780467b1a9959f3b2645f6311a4b0b4,sina_primary,ok,23,6,1,592b05b6b03caf975c7b8ce04fe5507cd507f3e9bbfd83bdee95a0f02343485f,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,fbf493d35c0a9356819fa11c24f4a4e723c5f7ba58f7e4830098677b4b5d655b,905706.7621930436,0.0,57032.51480696002,0.0,0.0,0.0
000055,True,345,cab3809d1e1a843552f0c3f6e15b695b24b238f709914bed1443cd97b4fb89a8,5944a0ba2c9d9ac0aefc092d2c1447fbcea6a73d10eddeaf56f679bfc3b7a7ef,7e2ef0b2ad77df779e728022c5cac4d7e1a69c6c2ad11d68ec03c29138e19e34,50c987bc3165736a8469084d89891ba0bb207330a310d9477fdd3927e4dc7de3,89d34f17ef55c08b5b44dac3b656f543a0307b10c43ff9675991a52cf6b0f3b4,e1ccb57c6377479b6e7be959600bab007a4289b7894cda93f3aad1aeb11b99e0,61e692933465334bdf020379c4e4111fcd3355aa443af5564817ac28280c812d,1da3e665906234b57671a914037a112e9c4f0b207492854f61fd0cc6a060c59c,sina_primary,ok,26,8,1,9bf686b9f30ab0b09cc61be1e6959761871015cd941918ace846951b7ac4c9ae,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,097ae4b2c39fb64bc9e94f99a5b00df0d2c9a31305c2ec158d7093a28334dc01,906639.2415229346,0.0,57585.60997707,5790.0,0.0,0.0
000056,True,807,e0bdae08e71b380e4660d220ee14628f7fff6ef2b093e1ee77070342f90467ab,c71ea78cd3be2aebabf9b03b2c0e877a3049cf6a3c9970a2f54dd76200e9525a,326df140d1184662c8d795a386dab773cbdc2d7c4784210dea1b3d97499b6444,e1201ed40387a31e07b636f5cc1bdf59801a62f80b6d73e91f86d2cfe299625f,0d7a75cc19ccda76784974c21ce960df40ac41d4612bda3c4c1e5b7f38f85710,004ef443177dd175dc69dbcf6efd91cd328b4757ce6251aac1a154b40b13cc27,a62998fa7e3257e188f33262cd29e99d4ef5c96c52d7013e79268d047cc59d31,5458fa62ddbe1786f23c96faed0d9ba741a1940eead3ec75b9fc198683523a3f,sina_primary,ok,7,2,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,16269bc3e9b6132a08767281287f07a7ffbba59424fed3c964e0ac7c349e3797,804474.9874772506,0.0,78262.81052275507,2664.0,0.0,0.0
000058,True,565,7c1e2ed33cce5ed960724d4cd227076206a0e781181cd18bfff4c12909d7b37a,c7f05b15d1fa36a98b5a1d76fd3854eb96875d834b5f06c59f19f2088cbb3d7f,4dfe757f89f8560bfba987c08952b57f81bd588947cd8bf166422f10aac2af08,3ca6046fa6eecc7c9482a2f9152b7b8dc471c666b37e236e3ccaec88c7ec86d2,5d4b6274848dde829e25a8960cbc8a274c9bb14606cd6615b1407e1551796b16,feb10fc0b3bb59c816f9d8047e902af98efdff05f74f1a6b5f0737ddbf15a0d6,398aabd76386fb1b58fb6a00c9c8538df3ad7e393a57a7ea492bc6cc2faa355f,2c7b1b679b41ba81d5fec0ca71424dd3e8346d407dc46bee4bbe9ced172a1243,sina_primary,ok,18,10,1,bbced185fdd8f1edc0288a5c995078a02ce2777d4b55704a07bd4bab8cffb48f,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,09d15fe3d407097f5f3f65f5fe18eb543614a6641875146c18797d827ed80b13,807850.5396894694,0.0,55885.22381053501,1565.9999999999998,0.0,0.0
000059,True,419,d88e7ab6b53aefc5ccc1769855082edf7a7afb76e8f5c04ea5f64d973c6bb7be,169c1e596e767a8c3aa0e5a0d691e8a8f30713db04f5bed6faf19a219222ce29,6d49545d69f6efde904d35597fb04b9055b19955eeed070902f78984ed8d1a5b,66c57ee635f100a8efc87481846d9fc285fbd2650300b59de37e498eef080a17,b937e02509196f39fc39c7ef5b17b5eebc8688cdeda36f0ee6c2d225c6e99a77,d7b606e14f5e14af290ce9e51bec6917e0107bb5e9c5c41c007d7982b68d326d,366033aa9c03ff53feeb9b30ab0820256f3a0e08b999498a8daab1e2259e22a5,1d1f3c5e0fbc495b46f1ec6f3bfbe39f2072d44d164d0f511a809cf48ebd4dd8,sina_primary,ok,14,8,1,ba2afbd3abf0baaa1aa059261127f86f0d0e94cd832f3acb6fd52f1974cd1fa6,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,815e443c5d4995752af8b70b8525b57b1e0fd88800fc4c38a198afed66cb9a29,717618.5105778239,0.0,57593.28442218003,13856.1,0.0,0.0
000060,True,345,5db3bb93a5df22c5fb12047625292118ce1f53d5f45c2da7cbce3243f6a83871,37c0ec4e91257a174d0786152a6fba37c4fd0e19132b5cd792e111bb080f5260,61b240f47b1564d5e9268618bff2789be3978f9dff661af2afd3865f09aad155,b26f394319661fbe14f5217eb5e38f505a2413efe86e2cb9771134742d8a3c9d,00b7880eecbc214080258cb27190c527bce79bfc8b3f9a7405275ee1209d216e,96f236e2367b3ddc1f4bdf484a5f706c134d5e30d2e05b3d7d20fd52fde4fc92,5aab243c30758c8236040f15d06cd237251c2a38dae562e2de798bdd17035088,3a10ca5d987f74894927e41755ae17338ea6af7aec593a08e602b099e4f2182a,sina_primary,ok,29,11,1,830ab10167a2210b5f7e8545583badf7ece4f8e98e15b5b27e6edd62a9ad1774,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,6e60a798ab7d0b3ae9b067f4f0cc22843d5476db340ef789ac951da46ff4c9d3,851216.4523077846,0.0,61459.78669222,1012.0000000000001,0.0,0.0
